OBJECTID,adm1_name,adm1_name_local,adm1_pcode,adm0_name,adm0_ISO3,validity,GlobalID,adm0_M49,pop_estim,pop_estim_source,SHAPE_Length,SHAPE_Area
408,Sagaing,စစ်ကိုင်းတိုင်းဒေသကြီး,MMR005,Myanmar,MMR,yes,{81EFAA81-520B-467D-8BA6-9D0156DC1323},104,,,23.4217673798109,-8.320110976574
412,Tanintharyi,တနင်္သာရီတိုင်းဒေသကြီး,MMR006,Myanmar,MMR,yes,{8D049273-99E3-424C-A159-A83726B9CAE1},104,,,60.7845375411212,-3.42045535089195
413,Yangon,ရန်ကုန်တိုင်းဒေသကြီး,MMR013,Myanmar,MMR,yes,{CCAD6979-B789-4412-A2BE-48A860EA5F7C},104,,,8.07625072531121,-0.829960325008171
414,Bangsamoro Autonomous Region in Muslim Mindanao, ,PH150000000,Philippines,PHL,yes,{C4087198-FB76-4F56-9D64-FB1E227B42BE},608,,,51.4805166091602,-1.05022379086087
415,Cordillera Administrative Region (CAR), ,PH140000000,Philippines,PHL,yes,{C7629D11-55CC-41CE-94BD-6D78850BE7C6},608,,,8.02349901035431,-1.54670812933335
416,National Capital Region (NCR), ,PH130000000,Philippines,PHL,yes,{03B78B7F-5292-48E3-A4FC-C853CBCB1FDE},608,,,2.2869536446797,-0.0502157753583686
417,Ilocos Region (Region I), ,PH010000000,Philippines,PHL,yes,{F01CDBD7-EDCD-477C-BDB0-CD386C835E49},608,,,14.7804652761485,-1.04398875049576
418,Cagayan Valley (Region II), ,PH020000000,Philippines,PHL,yes,{CDAC56AD-DCD3-4350-BE9E-5866C67C7C49},608,,,18.6904470758358,2.24181426384435
419,Central Luzon (Region III), ,PH030000000,Philippines,PHL,yes,{C7D30D6A-C5D5-4A7E-8E3F-5F53F4499352},608,,,15.6285271520988,1.79351818721278
420,Calabarzon (Region IV-A), ,PH040000000,Philippines,PHL,yes,{7BAEEA04-484F-4AEE-8D53-5BF56B27518A},608,,,26.8011665501987,-1.32671837757641
421,Mimaropa (Region IV-B), ,PH170000000,Philippines,PHL,yes,{36062ACA-E613-46F2-A267-AC497CFCC378},608,,,75.8367221722612,-2.22036351666766
422,Zamboanga Peninsula (Region IX), ,PH090000000,Philippines,PHL,yes,{50E275B9-F6AB-4B83-A6EE-239B09093339},608,,,21.9766934030231,-1.19667535123964
423,Bicol Region (Region V), ,PH050000000,Philippines,PHL,yes,{594CE5C2-99A5-4A1F-8AE5-BF0A0E449601},608,,,43.1133587979789,-1.44633592853056
424,Western Visayas (Region VI), ,PH060000000,Philippines,PHL,yes,{A13F92B0-C4F7-4298-8CB3-B375ADD13291},608,,,26.4062969095548,-1.65713359952109
425,Central Visayas (Region VII), ,PH070000000,Philippines,PHL,yes,{10CB92BE-8D9B-4145-B451-021088900C6D},608,,,27.7764099730732,-1.17842631939607
426,Eastern Visayas (Region VIII), ,PH080000000,Philippines,PHL,yes,{638DA9FE-BFD0-4ACF-9555-31E44BC28F75},608,,,39.3608837230815,-1.72679630483852
427,Northern Mindanao (Region X), ,PH100000000,Philippines,PHL,yes,{93681E76-5E54-4EAF-B6BD-39577CA9AF7B},608,,,14.6397644058757,-1.43511141295179
428,Davao Region (Region XI), ,PH110000000,Philippines,PHL,yes,{23FD8E0D-9806-4C48-B460-05C8A99F350C},608,,,17.4151858527225,-1.53997461199132
429,Soccsksargen (Region XII), ,PH120000000,Philippines,PHL,yes,{7B770209-89AA-431F-A15E-C9B954C5360E},608,,,13.1104583654377,-1.47107401738483
430,Caraga (Region XIII), ,PH160000000,Philippines,PHL,yes,{FC641D18-5051-451A-9586-43E61B1E248B},608,,,26.8455885553351,-1.54081387536596
431,Central Equatoria,Central Equatoria,SS01,South Sudan,SSD,yes,{58032567-C70B-4A72-95FE-34BE1F0E8E9D},728,,,11.3739680365134,-3.51214628022491
432,Eastern Equatoria,Eastern Equatoria,SS02,South Sudan,SSD,yes,{5A427437-5849-4C65-A6BB-1C908805CF5E},728,,,12.9441097311449,-5.95474514999123
433,Jonglei,Jonglei,SS03,South Sudan,SSD,yes,{C75A396F-80D4-437D-BD62-2F0A527F9F0A},728,,,19.1904004908201,-9.98673953037135
434,Lakes,Lakes,SS04,South Sudan,SSD,yes,{89A97264-100D-4122-82EA-CFF3F21475C2},728,,,10.815080508195,-3.53161323541346
435,Northern Bahr el Ghazal,Northern Bahr el Ghazal,SS05,South Sudan,SSD,yes,{6B0BC4A7-0657-4752-9E74-53A11C04442D},728,,,6.85345455617741,-2.53606982891155
436,Unity,Unity,SS06,South Sudan,SSD,yes,{6B203558-0E1E-4BA9-872B-813434E1B0D8},728,,,10.890140748199,-3.04694941966737
437,Upper Nile,Upper Nile,SS07,South Sudan,SSD,yes,{57A9D3E9-CB3D-4224-9D8E-7DEB36F598B7},728,,,15.9249289047589,-6.36787773538845
438,Warrap,Warrap,SS08,South Sudan,SSD,yes,{9141BCAA-1516-4291-B46B-BDD2EE91DD34},728,,,8.69599356812332,-2.94198120962185
439,Western Bahr el Ghazal,Western Bahr el Ghazal,SS09,South Sudan,SSD,yes,{7862C14E-B7A6-4609-9E5C-8F4C56DB5CF7},728,,,17.92298660807,-7.49110213066574
440,Western Equatoria,Western Equatoria,SS10,South Sudan,SSD,yes,{9A4B8EEA-0073-493D-9A92-C401F63510B8},728,,,15.8336720478343,-6.44069784542807
441,Dakar,Dakar,SN01,Senegal,SEN,yes,{91346C0D-6019-4A45-B086-8387E9CECFD4},686,,,1.49433740441281,-0.0456666543534686
442,Diourbel,Diourbel,SN02,Senegal,SEN,yes,{9EBD0E96-E2E8-4274-AF55-2A0FFA21AEEC},686,,,3.38724250502033,-0.408145671617571
443,Fatick,Fatick,SN03,Senegal,SEN,yes,{FFBFC007-E26B-4C4F-9577-27F402A5A6AC},686,,,5.4825855790775,-0.590113512536646
444,Kaffrine,Kaffrine,SN04,Senegal,SEN,yes,{A5F07CB5-E94C-46B6-8681-B9A79943C815},686,,,4.24801814291561,-0.925081017060818
445,Kaolack,Kaolack,SN05,Senegal,SEN,yes,{E8021342-C601-405F-9C8C-BC7AE783C437},686,,,3.98402853832588,-0.440336500221238
446,Kedougou,Kedougou,SN06,Senegal,SEN,yes,{7330A082-73B7-481A-9958-962CB27E2780},686,,,7.7465487160034,-1.39852500459151
447,Kolda,Kolda,SN07,Senegal,SEN,yes,{055A57C9-EFCF-45E1-BD76-50A8C182DA11},686,,,6.57420954859019,-1.14397211306549
448,Louga,Louga,SN08,Senegal,SEN,yes,{F61339AD-3308-4018-B00A-F2A1EE08C76C},686,,,7.69747108613838,-2.160350915061
449,Matam,Matam,SN09,Senegal,SEN,yes,{6C983F72-14AD-4ECC-8605-84DD730AE83D},686,,,8.64855243062748,-2.42665168739727
450,Saint Louis,Saint Louis,SN10,Senegal,SEN,yes,{55A24B37-AB6C-4E9A-A98A-21630A0157A5},686,,,8.77129702807862,-1.60334839374119
451,Sedhiou,Sedhiou,SN11,Senegal,SEN,yes,{7B51E59D-D294-41F6-A43F-D80564AC2993},686,,,3.49009503217384,-0.611914776935325
452,Tambacounda,Tambacounda,SN12,Senegal,SEN,yes,{96D145FC-9CE3-4C5E-ABD8-50A00B062D21},686,,,13.091132483571,-3.56449931091684
453,Thies,Thies,SN13,Senegal,SEN,yes,{65340260-8236-491E-809B-759BB9B559DC},686,,,4.61006278036392,-0.553314999488753
454,Ziguinchor,Ziguinchor,SN14,Senegal,SEN,yes,{D49A7C6D-7263-4883-9D5A-17A3106F24DA},686,,,3.73396039096822,-0.612322341419979
455,Ahafo,,GH01,Ghana,GHA,yes,{2AF9FF08-0EC9-4C36-A418-F2BBAFF3790E},288,,,4.80882158961791,-0.425058219695315
456,Ashanti,,GH02,Ghana,GHA,yes,{B32E6DB9-36BB-4D82-B064-08B78896F354},288,,,10.348476242969,-1.99430958796727
457,Bono,,GH03,Ghana,GHA,yes,{89D646AB-A2AA-4CEC-B530-475DD2DC5499},288,,,6.10159266034891,-0.954590188381053
458,Bono East,,GH04,Ghana,GHA,yes,{E80417F5-E9D8-4907-A6A0-6D76015528EA},288,,,9.63709254522167,-1.90696045193395
459,Central,,GH05,Ghana,GHA,yes,{6AEF49F9-3140-4C65-A06D-FE88DC285AEF},288,,,7.07352058437842,-0.788702947973885
460,Eastern,,GH06,Ghana,GHA,yes,{55261759-561D-4AEC-9153-5A60F61C4205},288,,,6.83584300083717,-1.55029301901394
461,Greater Accra,,GH07,Ghana,GHA,yes,{AF08E7F2-7495-40F1-9266-F54C0F0EC742},288,,,3.61333904820206,-0.302045423579085
462,Northern,,GH08,Ghana,GHA,yes,{94BCA7C2-BB33-4E6C-A833-9D37AEB513C3},288,,,12.3321197647918,-2.04596073544554
463,Northern East,,GH09,Ghana,GHA,yes,{F5DECAFF-7328-4B38-A32D-F84BC4126DDF},288,,,8.09818538342643,-0.749055558823956
464,Oti,,GH10,Ghana,GHA,yes,{417C75F0-60F2-46BC-8628-5554AF8753CB},288,,,6.73137919007171,-0.907561477308911
465,Savannah,,GH11,Ghana,GHA,yes,{CEAEDF45-BC93-4329-B65C-EBC2E6355AC3},288,,,13.4054183025559,-2.94926611340649
466,Upper East,,GH12,Ghana,GHA,yes,{DD48B915-13E1-4D9E-A29B-58BA1CA74D2A},288,,,5.65614928473446,-0.712734950752439
467,Upper West,,GH13,Ghana,GHA,yes,{794FEC20-31E9-499A-9374-752516745F79},288,,,6.14600111638995,-1.57159426980739
468,Volta,,GH14,Ghana,GHA,yes,{19CB5BEF-2ECB-431B-B06E-E3A5060F570E},288,,,5.74908817607989,-0.803123934224079
469,Western,,GH15,Ghana,GHA,yes,{A8689F08-29D0-47ED-96D6-ED8FC497F658},288,,,7.0048822509454,-1.16340410621068
470,Western North,,GH16,Ghana,GHA,yes,{050E348D-26DB-4E28-9F0A-56F459FAE0E4},288,,,6.46085443259302,-0.823227278315478
471,Adrar,,MR01,Mauritania,MRT,yes,{03C25B79-E678-42D0-8729-1E7536E1CDAB},478,,,22.86736307751,-19.4000583519252
473,Brakna,,MR03,Mauritania,MRT,yes,{367F0CD3-1063-4869-B70B-9989DE47ECFD},478,,,8.62612247159778,-2.82872413516602
474,Dakhlet-Nouadhibou,,MR04,Mauritania,MRT,yes,{FFF618E9-F843-471F-BDE8-CDD544FF9AC7},478,,,13.117716543288,-3.24448987048046
475,Gorgol,,MR05,Mauritania,MRT,yes,{8F712E72-FC56-4EEB-B313-3F678AC9C0FC},478,,,6.54577677496052,-1.15511441449476
476,Guidimakha,,MR06,Mauritania,MRT,yes,{9DA1AF5D-A070-4344-A807-A0990DD9DB89},478,,,4.46300013486136,-0.906798455438651
478,Hodh El Gharbi,,MR08,Mauritania,MRT,yes,{86B997E6-422C-4134-8068-8EC88F6761C3},478,,,10.4148316453822,-4.1213002023328
479,Inchiri,,MR09,Mauritania,MRT,yes,{5198888E-F8C3-4E3C-839C-10DE56853B87},478,,,8.25965979266032,-2.63794625963401
480,Nouakchott,,MR10,Mauritania,MRT,yes,{2845F1B6-C0D0-49C6-B72B-0D6826A9A8FB},478,,,0.744894837610815,-0.0305977348696036
481,Tagant,,MR11,Mauritania,MRT,yes,{49F93B46-356A-43C3-990C-3E4A6962FEFF},478,,,15.6383568539037,-8.45992714871773
482,Trarza,,MR12,Mauritania,MRT,yes,{CB4A222C-779D-40E9-A6E3-60C2E76BDC64},478,,,12.1328804522936,-5.67671204801992
485,Assaba,,MR02,Mauritania,MRT,yes,{69E6F66B-4AFC-4E34-AF09-DCAEC5202012},478,,,12.5340793988357,-3.0474975743326
490,Hodh El Chargi,,MR07,Mauritania,MRT,yes,{49E9C86D-2724-41D0-A7A6-C0E167AA8DF5},478,,,20.2708522291858,-15.2011821518443
496,Tris-Zemmour,,MR13,Mauritania,MRT,yes,{383C0203-1EE7-40A7-9D87-9C20E960C0A4},478,,,24.5122150267909,-22.9091429186405
500,Erbil,اربيل,IQG11,Iraq,IRQ,yes,{B69EEA12-6E14-48BE-8ED6-15AC063E5318},368,,,9.3864622122781,-1.21713621623998
501,Anbar,الانبار,IQG01,Iraq,IRQ,yes,{B938DBAD-893E-4ABD-9FB0-5E4F3AF03D32},368,,,19.3755968527137,-13.1315875543411
502,Basrah,البصرة,IQG02,Iraq,IRQ,yes,{42EB4624-F33D-46A9-BE9C-23B94C020FD4},368,,,8.49751690460091,-1.83168956587066
503,Qadisiya,القادسية,IQG05,Iraq,IRQ,yes,{EE1AEFFE-2EB4-4A04-99AE-B856F2011B40},368,,,5.21552316859854,-0.813701972529922
504,Muthanna,المثنى,IQG03,Iraq,IRQ,yes,{0E4576AE-FB08-43DA-BFFB-CA70330AD64C},368,,,10.4113744485498,-4.82230912210795
505,Najaf,النجف,IQG04,Iraq,IRQ,yes,{32C84D5E-2416-4C1D-82D6-D5DAC23F53F3},368,,,8.05635544368268,-2.70231889754104
506,Babylon,بابل,IQG07,Iraq,IRQ,yes,{1570429A-984E-431E-AD6A-9827D0CA334A},368,,,4.48704223461103,-0.508649413496828
507,Baghdad,بغداد,IQG08,Iraq,IRQ,yes,{B059E5D5-354D-4B1A-9CC4-32F3F6B5870A},368,,,4.86355386262759,-0.498658844785592
508,Dohuk,دهوك,IQG09,Iraq,IRQ,yes,{2418E096-2141-4E83-8D83-F95D5AFE97C5},368,,,7.58485467787784,-1.11383750859442
509,Diyala,ديالى,IQG10,Iraq,IRQ,yes,{9D2FF249-35CC-4420-8E71-A9FE22B3DE60},368,,,7.85024476835672,-1.59151591147613
510,Thi-Qar,ذي قار,IQG17,Iraq,IRQ,yes,{6E2C42A8-9D06-486F-A976-85569CE99B18},368,,,6.15465412414046,-1.30348080373877
511,Salah al-deen,صلاح الدين,IQG16,Iraq,IRQ,yes,{95BB61A1-241A-4C5A-9BC3-361CD2DB3848},368,,,10.869435612714,-2.29878248190312
512,Kerbela,كربلاء,IQG12,Iraq,IRQ,yes,{9CCC08A0-2FD7-4465-95D0-4E168E497E3A},368,,,3.39039146396814,-0.53291209377075
513,Kirkuk,كركوك,IQG13,Iraq,IRQ,yes,{9387B464-63B7-45FB-88EF-A179B718240D},368,,,5.67100666495704,-1.02517341595038
514,Maysan,ميسان,IQG14,Iraq,IRQ,yes,{B072AE2D-115F-4FCC-85F8-DDAF3E5FEFFB},368,,,6.35220591777168,-1.54849719759356
515,Nainawa,نينوى,IQG15,Iraq,IRQ,yes,{D794AE89-4A10-49FD-8C2E-4CB5AA933329},368,,,10.4106032926168,-3.56451833522535
516,Wasit,واسط,IQG18,Iraq,IRQ,yes,{EB24D3DA-8071-4F25-96E6-8AAF32E428CA},368,,,7.68770915091255,-1.71101014822451
517,Sulaimaniyah,السليمانية,IQG06,Iraq,IRQ,yes,{362FF2CD-CDD4-4A71-BDC1-FE98458B41A0},368,,,11.4276547321499,-2.07271422362614
518,Kayes,Kayes,ML01,Mali,MLI,yes,{1ED889C4-8E78-4803-B58D-E85DC24BFA26},466,,,20.4490441528215,-10.2502564800219
519,Koulikoro,Koulikoro,ML02,Mali,MLI,yes,{1D329116-3591-4EF5-A5B4-B988F475EEAE},466,,,21.7647126051803,-7.56371847819776
520,Sikasso,Sikasso,ML03,Mali,MLI,yes,{AF0C7DEC-50A7-400D-8C85-2D7468DC5912},466,,,20.958430560046,-5.96502736442489
521,Ségou,Ségou,ML04,Mali,MLI,yes,{79CAEBCC-8065-4EA6-90E4-E40A2C3D15A4},466,,,14.4305283144984,-5.15805969685909
522,Mopti,Mopti,ML05,Mali,MLI,yes,{62541526-C8FA-4914-A039-612448AF1D64},466,,,16.2663281583485,-6.64972507999269
523,Tombouctou,Tombouctou,ML06,Mali,MLI,yes,{27DF33F7-92FA-4038-9F55-158053BB22BB},466,,,33.7798722326496,-43.1565769965332
524,Gao,Gao,ML07,Mali,MLI,yes,{BD4E7831-1A63-4177-A27F-BF7CC79E3739},466,,,14.473528808449,-8.5390816359232
525,Kidal,Kidal,ML08,Mali,MLI,yes,{1FC8C772-632C-491B-B956-A62F6EBF9EB1},466,,,18.8573703180336,-12.9198627004256
526,Bamako,Bamako,ML09,Mali,MLI,yes,{B806BBF1-4531-4471-A760-8DA161CC3221},466,,,0.751733848452062,-0.020439034706613
527,Menaka,Menaka,ML10,Mali,MLI,yes,{F38C1711-5C29-4027-99AE-AB0F5DF12694},466,,,11.3482733604808,-6.60107523197665
528,Avtonomna Respublika Krym,Автономна Республіка Крим,UA01,Ukraine,UKR,yes,{0FC4A03E-6822-42C4-9542-B0949E19ED2F},804,,,25.5223351802323,-2.931509862015
529,Vinnytska,Вінницька,UA05,Ukraine,UKR,yes,{F565A20E-D8A3-4737-A9D7-D163D7D6ABAD},804,,,12.3263610309306,-3.25042412029794
530,Volynska,Волинська,UA07,Ukraine,UKR,yes,{4D54ED81-8C9F-4CBF-94A0-F7F77D8B6C19},804,,,12.4487724575754,-2.5907821232432
531,Dnipropetrovska,Дніпропетровська,UA12,Ukraine,UKR,yes,{788A1353-1799-4F64-8D03-67AB098D8CF4},804,,,17.9614173748703,-3.8681842510037
532,Donetska,Донецька,UA14,Ukraine,UKR,yes,{4BAEBE62-616F-4A68-8E08-9AA60DAADE7A},804,,,14.7872466191419,-3.1966846804083
533,Zhytomyrska,Житомирська,UA18,Ukraine,UKR,yes,{3FACA10C-9DD9-4210-BD12-59F413C2F81F},804,,,14.1169377256848,-3.79198175321465
534,Zakarpatska,Закарпатська,UA21,Ukraine,UKR,yes,{CEA6A22F-D91E-4887-B803-950AD1559233},804,,,8.54274772199205,-1.54963864828456
535,Zaporizka,Запорізька,UA23,Ukraine,UKR,yes,{5CD40B28-2848-4EB3-B82F-C1E6DBCD56B7},804,,,14.0920610627898,-3.23066066798895
536,Ivano-Frankivska,Івано-Франківська,UA26,Ukraine,UKR,yes,{5C483EDC-2052-4683-8A6D-1A8C9C8BA659},804,,,9.98047293253419,-1.70219826010423
537,Kyivska,Київська,UA32,Ukraine,UKR,yes,{C549B361-AE7A-486B-B2E6-A97AE9D4E889},804,,,19.2152612795305,-3.54968515902141
538,Kirovohradska,Кіровоградська,UA35,Ukraine,UKR,yes,{BCED39FB-F1BD-4091-9D53-6AF1C0292CB0},804,,,16.0530759334056,-2.98922643753357
539,Luhanska,Луганська,UA44,Ukraine,UKR,yes,{DAE535E2-03A9-4D22-A8FA-2A0A076DC06E},804,,,13.6030723213653,-3.27884493793508
540,Lvivska,Львівська,UA46,Ukraine,UKR,yes,{E0F5C91C-8434-4E7D-ABAF-F0F3A0632298},804,,,10.6530422231284,-2.72092881621526
541,Mykolaivska,Миколаївська,UA48,Ukraine,UKR,yes,{4D9023C0-0336-47AC-AF1F-C9B52ACCA751},804,,,15.6621173798824,-2.86374666538622
542,Odeska,Одеська,UA51,Ukraine,UKR,yes,{6A246679-4F1B-4F0A-9047-8B271D9DC940},804,,,21.104783366485,-3.92491011768109
543,Poltavska,Полтавська,UA53,Ukraine,UKR,yes,{1D576466-3E36-4C71-A395-07DB831F3926},804,,,14.1556226864049,-3.58218630276239
544,Rivnenska,Рівненська,UA56,Ukraine,UKR,yes,{0CD8C24C-A848-4A64-AC73-7391C6C4FC9A},804,,,14.1332140319161,-2.57010193731248
545,Sumska,Сумська,UA59,Ukraine,UKR,yes,{D4FDDE8B-CC0B-4D95-99C2-3E746502E4C5},804,,,15.9645664230145,-3.06007068276125
546,Ternopilska,Тернопільська,UA61,Ukraine,UKR,yes,{168C6D11-F5A7-4A3A-81FE-E5C539A89704},804,,,10.3866927556285,-1.71373045207913
547,Kharkivska,Харківська,UA63,Ukraine,UKR,yes,{4368D201-706E-4B4C-A11D-B5B4D1A2AA59},804,,,14.6891655047477,-3.91108778626879
548,Khersonska,Херсонська,UA65,Ukraine,UKR,yes,{53A21AA2-09AD-4ADA-A9B4-DEC3E928FFE5},804,,,19.2447592699265,-3.133898228649
549,Khmelnytska,Хмельницька,UA68,Ukraine,UKR,yes,{DF049E0D-AE12-409C-9F18-95C0E4A67F90},804,,,12.0627448915378,-2.56090405301027
